"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX" 
"K2PdRuBr6","K","Pd","Ru","Br","0.9809573843050369","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.68","1.41","0.515","0.622","2.2","101.3","28.47","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"K2PdSbF6","K","Pd","Sb","F","1.0474349826055092","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"K2PdSbCl6","K","Pd","Sb","Cl","0.9816975432972187","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"K2PdSbI6","K","Pd","Sb","I","0.9444487094804669","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"K2PdSbBr6","K","Pd","Sb","Br","0.9660661906153969","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"K2PdScF6","K","Pd","Sc","F","1.0513677797867562","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"K2PdScCl6","K","Pd","Sc","Cl","0.9846693824797533","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"K2PdScI6","K","Pd","Sc","I","0.9469189327833799","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"K2PdScBr6","K","Pd","Sc","Br","0.9688237534810926","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"K2PdTiF6","K","Pd","Ti","F","1.0714832347571663","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"K2PdTiCl6","K","Pd","Ti","Cl","0.9998026209399955","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"K2PdTiI6","K","Pd","Ti","I","0.9594664451435837","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"K2PdTiBr6","K","Pd","Ti","Br","0.9828511244291779","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"K2PdVF6","K","Pd","V","F","1.0797466016061932","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"K2PdVCl6","K","Pd","V","Cl","1.0059869670489028","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"K2PdVI6","K","Pd","V","I","0.9645790549756098","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"K2PdVBr6","K","Pd","V","Br","0.9885764707850759","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"K2PdYF6","K","Pd","Y","F","1.0120998265658052","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"K2PdYCl6","K","Pd","Y","Cl","0.9548017201931853","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"K2PdYI6","K","Pd","Y","I","0.9220000134996067","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"K2PdYBr6","K","Pd","Y","Br","0.9410663261632424","1.64","2.162","0.593","0.0","0.82","48.4","4.34066","6","7","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuInF6","Li","Cu","In","F","0.7522412565814334","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuInCl6","Li","Cu","In","Cl","0.7438926830979863","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuInI6","Li","Cu","In","I","0.7390864848583008","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuInBr6","Li","Cu","In","Br","0.7418825245235907","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuYF6","Li","Cu","Y","F","0.7348684792931787","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuYCl6","Li","Cu","Y","Cl","0.7298304395611624","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuYI6","Li","Cu","Y","I","0.7269104307420192","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuYBr6","Li","Cu","Y","Br","0.7286109230115408","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuAgF6","Li","Cu","Ag","F","0.7685943273766819","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuAgCl6","Li","Cu","Ag","Cl","0.7570202010350097","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuAgI6","Li","Cu","Ag","I","0.7503990330959278","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuAgBr6","Li","Cu","Ag","Br","0.7542472332656506","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuInF6","Li","Cu","In","F","0.7594225573602538","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuInCl6","Li","Cu","In","Cl","0.7496704903453494","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuInI6","Li","Cu","In","I","0.744071891164259","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuInBr6","Li","Cu","In","Br","0.7473275338778923","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuPdF6","Li","Cu","Pd","F","0.7667422928528828","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuPdCl6","Li","Cu","Pd","Cl","0.7555387525006945","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuPdI6","Li","Cu","Pd","I","0.7491250109684305","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuPdBr6","Li","Cu","Pd","Br","0.752853060930594","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuSbF6","Li","Cu","Sb","F","0.7667422928528828","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuSbCl6","Li","Cu","Sb","Cl","0.7555387525006945","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuSbI6","Li","Cu","Sb","I","0.7491250109684305","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuSbBr6","Li","Cu","Sb","Br","0.752853060930594","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuScF6","Li","Cu","Sc","F","0.7695237038305838","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuScCl6","Li","Cu","Sc","Cl","0.7577631060409321","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuScI6","Li","Cu","Sc","I","0.7510376705709031","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuScBr6","Li","Cu","Sc","Br","0.7549462575782231","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2CuYF6","Li","Cu","Y","F","0.7417203998460288","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2CuYCl6","Li","Cu","Y","Cl","0.7353910524340094","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2CuYI6","Li","Cu","Y","I","0.7317323904816013","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2CuYBr6","Li","Cu","Y","Br","0.7338621729071195","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2PdAgF6","Li","Pd","Ag","F","0.795495128834866","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2PdAgCl6","Li","Pd","Ag","Cl","0.778387706709385","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2PdAgI6","Li","Pd","Ag","I","0.768701448537292","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2PdAgBr6","Li","Pd","Ag","Br","0.7743222546833676","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2PdCrF6","Li","Pd","Cr","F","0.8232808577851134","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2PdCrCl6","Li","Pd","Cr","Cl","0.8001664301095438","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2PdCrI6","Li","Pd","Cr","I","0.7872161132210627","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2PdCrBr6","Li","Pd","Cr","Br","0.7947190360262465","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2PdGaF6","Li","Pd","Ga","F","0.822217187426218","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Li2PdGaCl6","Li","Pd","Ga","Cl","0.7993381004717494","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Li2PdGaI6","Li","Pd","Ga","I","0.7865144945818282","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Li2PdGaBr6","Li","Pd","Ga","Br","0.7939444560691059","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Li2PdInF6","Li","Pd","In","F","0.785674201318386","0.92","1.586","0.0","0.0","0.98","59.6","5.39172","2","3","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
