"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX" 
"Pd2AuAgF6","Pd","Au","Ag","F","0.5680523095724566","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuAgCl6","Pd","Au","Ag","Cl","0.5913088065671477","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuAgI6","Pd","Au","Ag","I","0.6051619385001434","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuAgBr6","Pd","Au","Ag","Br","0.5970603615979125","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuAlF6","Pd","Au","Al","F","0.5948061423343575","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuAlCl6","Pd","Au","Al","Cl","0.6143190135195343","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuAlI6","Pd","Au","Al","I","0.6257979126123608","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuAlBr6","Pd","Au","Al","Br","0.6190977826697668","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.535","1.044","1.312","0.0","1.61","42.5","28.44765","5","6","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuAsF6","Pd","Au","As","F","0.5890000086239353","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuAsCl6","Pd","Au","As","Cl","0.6093559335180301","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuAsI6","Pd","Au","As","I","0.6213631242552653","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuAsBr6","Pd","Au","As","Br","0.6143517178963189","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","0.826","1.001","0.247","2.18","78.0","28.351","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuBiF6","Pd","Au","Bi","F","0.673769240634328","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuBiCl6","Pd","Au","Bi","Cl","0.6801828756904664","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuBiI6","Pd","Au","Bi","I","0.6838225024299713","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuBiBr6","Pd","Au","Bi","Br","0.6817097512384483","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.0","0.963","1.295","0.542","2.02","91.2","25.559","15","16","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuBF6","Pd","Au","B","F","0.6314627999433353","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuBCl6","Pd","Au","B","Cl","0.645268545569473","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuBI6","Pd","Au","B","I","0.6532542779835985","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuBBr6","Pd","Au","B","Br","0.6486051410164374","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.27","0.769","0.776","0.0","2.04","26.7","37.93064","3","4","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuCoF6","Pd","Au","Co","F","0.5935060196188726","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuCoCl6","Pd","Au","Co","Cl","0.6132091327363013","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuCoI6","Pd","Au","Co","I","0.6248069420460705","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuCoBr6","Pd","Au","Co","Br","0.6180367753301442","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.545","1.181","0.355","0.0","1.88","118.4","33.5","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuCrF6","Pd","Au","Cr","F","0.5845619030691801","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuCrCl6","Pd","Au","Cr","Cl","0.6055508563238943","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuCrI6","Pd","Au","Cr","I","0.6179570617104048","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuCrBr6","Pd","Au","Cr","Br","0.6107103444625558","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuCuF6","Pd","Au","Cu","F","0.5941553697497466","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuCuCl6","Pd","Au","Cu","Cl","0.613763571373495","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuCuI6","Pd","Au","Cu","I","0.6253020347101322","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuCuBr6","Pd","Au","Cu","Br","0.6185668240225373","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.54","1.191","0.325","0.312","1.9","118.4","36.841","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuFeF6","Pd","Au","Fe","F","0.5928580872830441","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuFeCl6","Pd","Au","Fe","Cl","0.6126556948908715","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuFeI6","Pd","Au","Fe","I","0.624312632756477","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuFeBr6","Pd","Au","Fe","Br","0.6175076342553754","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.55","1.227","0.373","0.365","1.83","15.7","30.652","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuGaF6","Pd","Au","Ga","F","0.5839333418830843","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuGaCl6","Pd","Au","Ga","Cl","0.6050111496783294","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuGaI6","Pd","Au","Ga","I","0.617473527233323","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuGaBr6","Pd","Au","Ga","Br","0.6101936690442287","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuInF6","Pd","Au","In","F","0.5621718508812302","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuInCl6","Pd","Au","In","Cl","0.5862025129007647","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuInI6","Pd","Au","In","I","0.6005564442954239","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuInBr6","Pd","Au","In","Br","0.5921583881857786","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuMnF6","Pd","Au","Mn","F","0.5890000086239353","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuMnCl6","Pd","Au","Mn","Cl","0.6093559335180301","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuMnI6","Pd","Au","Mn","I","0.6213631242552653","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuMnBr6","Pd","Au","Mn","Br","0.6143517178963189","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.58","1.278","0.392","0.389","1.55","0.0","33.668","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuMoF6","Pd","Au","Mo","F","0.5752733135076995","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuMoCl6","Pd","Au","Mo","Cl","0.5975550263548288","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuMoI6","Pd","Au","Mo","I","0.6107826376193397","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuMoBr6","Pd","Au","Mo","Br","0.6030509337878581","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuNF6","Pd","Au","N","F","0.6480405822807499","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuNCl6","Pd","Au","N","Cl","0.659050980523384","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuNI6","Pd","Au","N","I","0.6653719795988084","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuNBr6","Pd","Au","N","Br","0.6616962539543838","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.16","0.521","0.488","0.0","3.04","112.0","47.44924","3","4","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuNbF6","Pd","Au","Nb","F","0.5716400083697563","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuNbCl6","Pd","Au","Nb","Cl","0.5944155078275706","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuNbI6","Pd","Au","Nb","I","0.607959297229728","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuNbBr6","Pd","Au","Nb","Br","0.600040696181596","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuNiF6","Pd","Au","Ni","F","0.5864557321287995","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuNiCl6","Pd","Au","Ni","Cl","0.607175769176284","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Pd2AuNiI6","Pd","Au","Ni","I","0.6194122196265203","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Pd2AuNiBr6","Pd","Au","Ni","Br","0.6122656339645826","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Pd2AuPF6","Pd","Au","P","F","0.6074474361871011","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.44","0.803","0.919","0.0","2.19","71.0","30.2027","5","6","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Pd2AuPCl6","Pd","Au","P","Cl","0.6250667678997105","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.44","0.803","0.919","0.0","2.19","71.0","30.2027","5","6","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
